Time,v1,v2,vRL
0.000375,3.7350538,0.1407537,0.057818044
0.000376,3.7341604,0.13992956,0.057843827
0.000377,3.7332633,0.1391021,0.057869345
0.000378,3.732362,0.13827132,0.0578946
0.000379,3.7314568,0.13743724,0.05791958
0.00038,3.7305477,0.13659988,0.057944294
0.000381,3.7296348,0.13575928,0.05796874
0.000382,3.7287178,0.13491544,0.057992917
0.000383,3.727797,0.13406838,0.058016818
0.000384,3.7268724,0.13321812,0.058040448
0.000385,3.725944,0.1323647,0.0580638
0.000386,3.7250118,0.13150813,0.058086883
0.000387,3.7240758,0.1306484,0.05810969
0.000388,3.723136,0.12978557,0.05813222
0.000389,3.7221925,0.12891965,0.058154475
0.00039,3.7212453,0.12805064,0.05817645
0.000391,3.7202945,0.1271786,0.058198147
0.000392,3.7193398,0.12630351,0.058219563
0.000393,3.7183816,0.12542541,0.058240697
0.000394,3.7174199,0.12454433,0.05826155
0.000395,3.7164545,0.123660274,0.058282126
0.000396,3.7154853,0.12277328,0.058302414
0.000397,3.7145128,0.121883355,0.05832242
0.000398,3.7135367,0.12099053,0.05834214
0.000399,3.7125573,0.12009482,0.058361575
0.0004,3.711574,0.11919624,0.058380723
0.000401,3.7105877,0.118294835,0.058399584
0.000402,3.7095976,0.11739061,0.05841816
0.000403,3.7086043,0.11648359,0.058436442
0.000404,3.7076075,0.1155738,0.058454435
0.000405,3.7066073,0.11466126,0.05847214
0.000406,3.7056038,0.11374599,0.058489554
0.000407,3.704597,0.11282802,0.058506675
0.000408,3.703587,0.11190736,0.058523506
0.000409,3.7025735,0.11098405,0.058540042
0.00041,3.701557,0.11005809,0.058556285
0.000411,3.7005372,0.10912952,0.05857223
0.000412,3.6995142,0.10819835,0.058587883
0.000413,3.698488,0.10726462,0.05860324
0.000414,3.6974585,0.10632834,0.058618296
0.000415,3.6964262,0.105389535,0.058633056
0.000416,3.6953905,0.10444824,0.058647517
0.000417,3.694352,0.10350446,0.05866168
0.000418,3.6933103,0.102558225,0.058675546
0.000419,3.6922655,0.101609565,0.058689106
0.00042,3.691218,0.10065849,0.05870237
0.000421,3.6901672,0.09970504,0.05871533
0.000422,3.6891136,0.098749235,0.058727987
0.000423,3.6880572,0.09779109,0.058740344
0.000424,3.6869977,0.09683063,0.058752395
0.000425,3.6859355,0.09586789,0.05876414
0.000426,3.6848705,0.09490288,0.058775585
0.000427,3.6838026,0.09393563,0.058786724
0.000428,3.6827319,0.09296617,0.058797553
0.000429,3.6816585,0.091994524,0.058808077
0.00043,3.6805823,0.0910207,0.058818296
0.000431,3.6795034,0.09004475,0.058828205
0.000432,3.678422,0.08906668,0.058837805
0.000433,3.677338,0.08808651,0.058847096
0.000434,3.676251,0.08710427,0.05885608
0.000435,3.6751616,0.086119995,0.058864754
0.000436,3.6740696,0.085133694,0.058873113
0.000437,3.6729753,0.084145404,0.058881167
0.000438,3.6718783,0.08315515,0.058888905
0.000439,3.6707788,0.08216294,0.058896333
0.00044,3.6696768,0.08116882,0.05890345
