Time,hares,foxes
506.3,428.48605,26.368334
506.4,429.63855,26.188204
506.5,430.798,26.009457
506.6,431.96445,25.832079
506.7,433.13788,25.656061
506.8,434.3183,25.481392
506.9,435.5057,25.308064
507,436.70016,25.136063
507.1,437.90164,24.96538
507.2,439.11014,24.796005
507.3,440.3257,24.62793
507.4,441.5483,24.461143
507.5,442.778,24.295633
507.6,444.0148,24.131393
507.7,445.25867,23.968412
507.8,446.50964,23.80668
507.9,447.76776,23.646189
508,449.033,23.486927
508.1,450.3054,23.328884
508.2,451.58493,23.172054
508.3,452.87164,23.016426
508.4,454.16556,22.86199
508.5,455.46667,22.708738
508.6,456.775,22.556662
508.7,458.09055,22.405748
508.8,459.41333,22.255993
508.9,460.74338,22.107386
509,462.08072,21.959915
509.1,463.42532,21.813576
509.2,464.77722,21.668358
509.3,466.13644,21.524252
509.4,467.503,21.38125
509.5,468.8769,21.239346
509.6,470.25815,21.098526
509.7,471.6468,20.958786
509.8,473.04282,20.820118
509.9,474.44626,20.68251
510,475.85712,20.545958
510.1,477.27542,20.41045
510.2,478.7012,20.27598
510.3,480.13443,20.14254
510.4,481.57516,20.010122
510.5,483.0234,19.87872
510.6,484.47916,19.748322
510.7,485.94247,19.618923
510.8,487.41333,19.490517
510.9,488.89178,19.36309
511,490.37784,19.236643
511.1,491.8715,19.111162
511.2,493.3728,18.98664
511.3,494.88174,18.863075
511.4,496.39835,18.740454
511.5,497.92267,18.61877
511.6,499.45468,18.49802
511.7,500.99442,18.378195
511.8,502.5419,18.259285
511.9,504.09714,18.141285
512,505.6602,18.024189
512.1,507.23102,17.90799
512.2,508.8097,17.792677
512.3,510.3962,17.67825
512.4,511.99057,17.564695
512.5,513.59283,17.452011
512.6,515.203,17.34019
512.7,516.8211,17.229223
512.8,518.44714,17.119106
512.9,520.0811,17.00983
513,521.72314,16.901392
513.1,523.37317,16.793783
513.2,525.0312,16.686996
513.3,526.69727,16.581026
513.4,528.37146,16.475868
513.5,530.0537,16.371513
513.6,531.74414,16.267956
513.7,533.4426,16.165192
513.8,535.14935,16.063213
513.9,536.86426,15.962013
514,538.58734,15.8615885
514.1,540.31866,15.761931
514.2,542.0582,15.663036
514.3,543.8061,15.564898
514.4,545.56226,15.467509
514.5,547.3268,15.370866
514.6,549.0996,15.274961
514.7,550.8808,15.17979
514.8,552.6704,15.085345
514.9,554.46844,14.991624
515,556.27496,14.898619
515.1,558.0899,14.806324
515.2,559.9133,14.714735
515.3,561.7453,14.623847
515.4,563.5858,14.533653
515.5,565.43494,14.444149
515.6,567.2926,14.3553295
515.7,569.1589,14.267188
515.8,571.0339,14.179721
515.9,572.9175,14.092922
516,574.8098,14.006787
516.1,576.7108,13.921311
516.2,578.6206,13.836488
516.3,580.5392,13.752314
516.4,582.46655,13.668782
516.5,584.4028,13.58589
516.6,586.34784,13.503632
516.7,588.3018,13.422001
516.8,590.26465,13.340996
516.9,592.23645,13.260609
517,594.2172,13.180838
517.1,596.207,13.101675
517.2,598.20575,13.023119
517.3,600.21356,12.945163
517.4,602.23047,12.867803
517.5,604.2565,12.791035
517.6,606.2916,12.714853
517.7,608.33594,12.639255
517.8,610.3894,12.564235
517.9,612.45215,12.489788
518,614.5241,12.415911
518.1,616.60535,12.342599
518.2,618.6959,12.269848
518.3,620.79584,12.197654
518.4,622.9051,12.126012
518.5,625.02374,12.054917
518.6,627.1518,11.984367
518.7,629.28937,11.914358
518.8,631.4364,11.844884
518.9,633.5929,11.775942
519,635.75903,11.707527
519.1,637.9347,11.639636
519.2,640.12,11.572266
519.3,642.3149,11.505411
519.4,644.5195,11.439068
519.5,646.73376,11.373234
519.6,648.9578,11.307903
519.7,651.19165,11.243073
519.8,653.43524,11.1787405
519.9,655.68866,11.114901
520,657.95197,11.05155
520.1,660.22516,10.988686
520.2,662.5083,10.926303
520.3,664.80133,10.864399
520.4,667.10443,10.802969
520.5,669.41754,10.742011
520.6,671.74066,10.68152
520.7,674.074,10.621494
520.8,676.4173,10.56193
520.9,678.7709,10.502822
521,681.1346,10.444168
521.1,683.50854,10.385964
521.2,685.8928,10.328208
521.3,688.2873,10.270896
521.4,690.6922,10.214025
521.5,693.1074,10.15759
521.6,695.533,10.10159
521.7,697.96906,10.0460205
521.8,700.4156,9.990878
521.9,702.8726,9.936161
522,705.3402,9.8818655
522.1,707.81836,9.827988
522.2,710.3071,9.774525
522.3,712.8065,9.721474
522.4,715.31665,9.668833
522.5,717.83746,9.616597
522.6,720.369,9.564764
522.7,722.9114,9.513331
522.8,725.4646,9.4622965
522.9,728.0287,9.411655
523,730.60364,9.361405
523.1,733.1896,9.311543
523.2,735.78644,9.262068
523.3,738.3944,9.212975
523.4,741.01337,9.164262
523.5,743.64343,9.115926
523.6,746.2846,9.067964
523.7,748.93695,9.020374
523.8,751.6005,8.973153
523.9,754.2754,8.926299
524,756.9615,8.879807
524.1,759.65894,8.833678
524.2,762.3677,8.787907
524.3,765.0879,8.742491
524.4,767.8195,8.697429
524.5,770.5627,8.652718
524.6,773.3173,8.608354
524.7,776.0835,8.564336
524.8,778.8613,8.520661
524.9,781.65076,8.477327
525,784.4519,8.434332
525.1,787.2648,8.391672
525.2,790.0894,8.349345
525.3,792.92584,8.30735
525.4,795.7741,8.265683
525.5,798.6343,8.224343
525.6,801.5064,8.183327
525.7,804.39044,8.1426325
525.8,807.28656,8.102258
525.9,810.19464,8.0622
526,813.1149,8.022457
526.1,816.0473,7.9830265
526.2,818.9918,7.943907
526.3,821.9486,7.9050956
526.4,824.91766,7.8665905
526.5,827.89905,7.828389
526.6,830.89276,7.7904897
526.7,833.8989,7.75289
526.8,836.9175,7.7155886
526.9,839.94855,7.678582
527,842.9921,7.6418695
527.1,846.0483,7.6054482
527.2,849.11707,7.5693164
527.3,852.1985,7.533472
527.4,855.29266,7.4979134
527.5,858.3996,7.4626384
527.6,861.5193,7.4276447
527.7,864.65186,7.3929305
527.8,867.7973,7.3584943
527.9,870.9557,7.324334
528,874.127,7.2904477
528.1,877.3114,7.256833
528.2,880.5089,7.223489
528.3,883.7195,7.190413
528.4,886.94324,7.157604
528.5,890.1802,7.1250596
528.6,893.4304,7.092778
528.7,896.694,7.060758
528.8,899.9709,7.0289974
528.9,903.26117,6.9974947
529,906.5649,6.9662476
529.1,909.88214,6.935255
529.2,913.21295,6.9045153
529.3,916.5574,6.8740263
529.4,919.9154,6.8437867
529.5,923.2871,6.8137946
529.6,926.6726,6.7840486
529.7,930.07184,6.754547
529.8,933.485,6.7252884
529.9,936.9119,6.696271
530,940.3529,6.6674933
530.1,943.8078,6.6389537
530.2,947.2768,6.6106505
530.3,950.7598,6.5825825
530.4,954.257,6.554748
530.5,957.76843,6.527146
530.6,961.29407,6.499774
530.7,964.834,6.4726315
530.8,968.38824,6.4457164
530.9,971.9569,6.419028
531,975.54,6.392564
531.1,979.13763,6.366323
531.2,982.74976,6.3403044
531.3,986.3765,6.3145065
531.4,990.01794,6.2889276
531.5,993.6741,6.263567
531.6,997.345,6.2384224
531.7,1001.0307,6.2134933
531.8,1004.73126,6.1887784
531.9,1008.4467,6.1642756
532,1012.1772,6.139984
532.1,1015.92267,6.115903
532.2,1019.6833,6.0920305
532.3,1023.459,6.0683656
532.4,1027.2499,6.0449066
532.5,1031.056,6.021653
532.6,1034.8774,5.9986033
532.7,1038.7142,5.975756
532.8,1042.5665,5.95311
532.9,1046.4342,5.930665
533,1050.3174,5.9084187
533.1,1054.2162,5.88637
533.2,1058.1306,5.8645186
533.3,1062.0607,5.8428626
533.4,1066.0066,5.8214016
533.5,1069.9683,5.8001337
533.6,1073.9457,5.7790585
533.7,1077.9392,5.7581744
533.8,1081.9486,5.7374806
533.9,1085.974,5.7169757
534,1090.0155,5.6966596
534.1,1094.0732,5.6765304
534.2,1098.1471,5.656587
534.3,1102.2372,5.636829
534.4,1106.3436,5.617255
534.5,1110.4666,5.597864
534.6,1114.6058,5.5786557
534.7,1118.7616,5.559628
534.8,1122.934,5.540781
534.9,1127.1229,5.5221133
535,1131.3285,5.5036235
535.1,1135.5509,5.4853115
535.2,1139.79,5.4671764
535.3,1144.0461,5.4492164
535.4,1148.3191,5.431432
535.5,1152.609,5.4138207
535.6,1156.9159,5.396383
535.7,1161.24,5.379117
535.8,1165.5812,5.362023
535.9,1169.9397,5.3450994
536,1174.3154,5.3283453
536.1,1178.7085,5.3117604
536.2,1183.119,5.2953434
536.3,1187.547,5.279094
536.4,1191.9924,5.2630115
536.5,1196.4556,5.2470946
536.6,1200.9364,5.231343
536.7,1205.4348,5.215755
536.8,1209.9512,5.200331
536.9,1214.4852,5.1850705
537,1219.0374,5.169972
537.1,1223.6073,5.1550345
537.2,1228.1954,5.1402583
537.3,1232.8016,5.1256423
537.4,1237.4259,5.1111856
537.5,1242.0686,5.0968876
537.6,1246.7295,5.0827484
537.7,1251.4087,5.068766
537.8,1256.1064,5.054941
537.9,1260.8226,5.0412726
538,1265.5574,5.0277596
538.1,1270.3108,5.014402
538.2,1275.083,5.001199
538.3,1279.8738,4.9881496
538.4,1284.6836,4.975254
538.5,1289.5122,4.962511
538.6,1294.3597,4.9499207
538.7,1299.2263,4.9374824
538.8,1304.112,4.925195
538.9,1309.017,4.9130588
539,1313.9412,4.9010725
539.1,1318.8845,4.8892365
539.2,1323.8474,4.8775496
539.3,1328.8297,4.8660116
539.4,1333.8314,4.8546224
539.5,1338.8528,4.843381
539.6,1343.8938,4.8322873
539.7,1348.9546,4.8213406
539.8,1354.0352,4.8105407
539.9,1359.1355,4.799887
540,1364.2559,4.7893796
540.1,1369.3962,4.7790174
540.2,1374.5566,4.7688007
540.3,1379.7372,4.758729
540.4,1384.938,4.7488017
540.5,1390.159,4.7390184
540.6,1395.4004,4.729379
540.7,1400.6624,4.7198834
540.8,1405.9447,4.7105308
540.9,1411.2476,4.701321
541,1416.5712,4.692254
541.1,1421.9155,4.6833296
541.2,1427.2806,4.674547
541.3,1432.6666,4.6659064
541.4,1438.0735,4.6574078
541.5,1443.5015,4.64905
541.6,1448.9504,4.640834
541.7,1454.4207,4.6327586
541.8,1459.912,4.624824
541.9,1465.4248,4.61703
542,1470.9589,4.6093764
542.1,1476.5144,4.6018634
542.2,1482.0916,4.59449
542.3,1487.6903,4.587257
542.4,1493.3107,4.5801635
542.5,1498.9528,4.5732102
542.6,1504.6168,4.566396
542.7,1510.3027,4.559722
542.8,1516.0106,4.553187
542.9,1521.7405,4.546791
543,1527.4927,4.540535
543.1,1533.267,4.534418
543.2,1539.0635,4.52844
543.3,1544.8826,4.5226016
543.4,1550.7239,4.5169024
543.5,1556.5879,4.511342
543.6,1562.4745,4.5059214
543.7,1568.3837,4.5006394
543.8,1574.3157,4.495497
543.9,1580.2705,4.490494
544,1586.2482,4.48563
544.1,1592.2489,4.480906
544.2,1598.2728,4.476321
544.3,1604.3197,4.471876
544.4,1610.3899,4.467571
544.5,1616.4834,4.463405
544.6,1622.6003,4.4593797
544.7,1628.7407,4.4554944
544.8,1634.9045,4.4517493
544.9,1641.0922,4.448145
545,1647.3033,4.444681
545.1,1653.5385,4.441358
545.2,1659.7972,4.438176
545.3,1666.0802,4.435136
545.4,1672.3871,4.4322367
545.5,1678.718,4.4294796
545.6,1685.0732,4.426865
545.7,1691.4526,4.424392
545.8,1697.8564,4.4220624
545.9,1704.2848,4.4198756
546,1710.7375,4.4178324
546.1,1717.215,4.415932
546.2,1723.7169,4.4141765
546.3,1730.2438,4.412565
546.4,1736.7954,4.411099
546.5,1743.3721,4.4097776
546.6,1749.9736,4.4086018
546.7,1756.6003,4.4075723
546.8,1763.2523,4.406689
546.9,1769.9294,4.405953
547,1776.632,4.4053645
547.1,1783.3599,4.404924
547.2,1790.1133,4.4046316
547.3,1796.8923,4.4044886
547.4,1803.697,4.4044952
547.5,1810.5275,4.4046516
547.6,1817.3838,4.404959
547.7,1824.266,4.405418
547.8,1831.1742,4.4060287
547.9,1838.1086,4.4067917
548,1845.0691,4.407708
548.1,1852.0559,4.4087787
548.2,1859.0691,4.4100037
548.3,1866.1086,4.4113836
548.4,1873.1748,4.41292
548.5,1880.2675,4.4146132
548.6,1887.3868,4.416464
548.7,1894.5331,4.4184732
548.8,1901.706,4.4206414
548.9,1908.906,4.4229693
549,1916.133,4.4254584
549.1,1923.3871,4.428109
549.2,1930.6685,4.4309225
549.3,1937.977,4.4338994
549.4,1945.313,4.437041
549.5,1952.6764,4.440347
549.6,1960.0674,4.4438205
549.7,1967.486,4.4474607
549.8,1974.9323,4.4512696
549.9,1982.4064,4.455248
550,1989.9083,4.459397
550.1,1997.4382,4.4637175
550.2,2004.9963,4.46821
550.3,2012.5824,4.4728775
550.4,2020.1968,4.4777193
550.5,2027.8395,4.4827375
550.6,2035.5105,4.487933
550.7,2043.21,4.4933076
550.8,2050.9382,4.498862
550.9,2058.6948,4.5045977
551,2066.4802,4.5105157
551.1,2074.2947,4.516618
551.2,2082.138,4.5229053
551.3,2090.01,4.5293794
551.4,2097.9114,4.5360413
551.5,2105.8418,4.542893
551.6,2113.8015,4.549936
551.7,2121.7905,4.5571713
551.8,2129.8088,4.5646014
551.9,2137.8567,4.5722265
552,2145.9343,4.5800495
552.1,2154.0415,4.5880713
552.2,2162.1782,4.596294
552.3,2170.345,4.6047187
552.4,2178.5417,4.6133475
552.5,2186.7683,4.622183
552.6,2195.0251,4.6312256
552.7,2203.312,4.640478
552.8,2211.6292,4.649942
552.9,2219.9768,4.6596193
553,2228.3545,4.669512
553.1,2236.763,4.6796217
553.2,2245.202,4.6899514
553.3,2253.6716,4.7005024
553.4,2262.172,4.711277
553.5,2270.7034,4.7222776
553.6,2279.2654,4.7335057
553.7,2287.8586,4.744964
553.8,2296.4827,4.756655
553.9,2305.1382,4.768581
554,2313.8247,4.780744
554.1,2322.5425,4.7931466
554.2,2331.2917,4.8057914
554.3,2340.0725,4.8186803
554.4,2348.8848,4.8318167
554.5,2357.7288,4.8452024
554.6,2366.6042,4.858841
554.7,2375.5117,4.872734
554.8,2384.451,4.8868847
554.9,2393.422,4.9012966
555,2402.4253,4.9159713
555.1,2411.4604,4.9309125
555.2,2420.5278,4.946123
555.3,2429.6274,4.9616055
555.4,2438.7593,4.9773636
555.5,2447.9236,4.9934
555.6,2457.1204,5.0097184
555.7,2466.3496,5.0263214
555.8,2475.6116,5.0432124
555.9,2484.9062,5.060395
556,2494.2334,5.0778723
556.1,2503.5935,5.0956483
556.2,2512.9863,5.113726
556.3,2522.4124,5.13211
556.4,2531.8713,5.1508026
556.5,2541.3633,5.1698084
556.6,2550.8884,5.1891313
556.7,2560.4465,5.2087746
556.8,2570.0383,5.2287426
556.9,2579.663,5.249039
557,2589.3215,5.2696686
557.1,2599.0132,5.290635
557.2,2608.7385,5.311943
557.3,2618.4976,5.3335967
557.4,2628.29,5.3556
557.5,2638.1162,5.3779583
557.6,2647.976,5.4006753
557.7,2657.8699,5.423756
557.8,2667.7976,5.447206
557.9,2677.759,5.471029
558,2687.7546,5.49523
558.1,2697.7842,5.519815
558.2,2707.848,5.544788
558.3,2717.9456,5.5701547
558.4,2728.0774,5.595921
558.5,2738.2437,5.6220913
558.6,2748.4438,5.6486716
558.7,2758.6787,5.675668
558.8,2768.9478,5.7030854
558.9,2779.251,5.73093
559,2789.5889,5.7592072
559.1,2799.9612,5.7879243
559.2,2810.368,5.8170867
559.3,2820.8093,5.8467007
559.4,2831.2852,5.8767724
559.5,2841.7957,5.907309
559.6,2852.3408,5.938317
559.7,2862.9207,5.969803
559.8,2873.5352,6.001774
559.9,2884.1843,6.0342364
560,2894.8682,6.0671988
560.1,2905.587,6.100667
560.2,2916.3403,6.1346493
560.3,2927.1287,6.169153
560.4,2937.9517,6.2041864
560.5,2948.8093,6.2397566
560.6,2959.7021,6.275872
560.7,2970.6296,6.312541
560.8,2981.5918,6.3497715
560.9,2992.589,6.387573
561,3003.621,6.4259524
561.1,3014.688,6.46492
561.2,3025.7896,6.504484
561.3,3036.926,6.5446544
561.4,3048.0974,6.5854397
561.5,3059.3035,6.6268506
561.6,3070.5444,6.6688952
561.7,3081.82,6.711585
561.8,3093.1306,6.7549295
561.9,3104.4758,6.7989388
562,3115.8557,6.8436236
562.1,3127.2703,6.8889947
562.2,3138.7195,6.935063
562.3,3150.2034,6.9818397
562.4,3161.7217,7.029336
562.5,3173.2747,7.077564
562.6,3184.862,7.1265345
562.7,3196.4836,7.1762605
562.8,3208.14,7.226754
562.9,3219.8303,7.278028
563,3231.5552,7.3300943
563.1,3243.314,7.3829665
563.2,3255.1072,7.4366584
563.3,3266.934,7.491183
563.4,3278.7952,7.546554
563.5,3290.6902,7.602786
563.6,3302.619,7.659893
563.7,3314.5813,7.7178903
563.8,3326.5774,7.776792
563.9,3338.607,7.836614
564,3350.6697,7.8973722
564.1,3362.766,7.9590816
564.2,3374.8955,8.021759
564.3,3387.0579,8.085422
564.4,3399.2532,8.150085
564.5,3411.4814,8.215768
564.6,3423.7422,8.282487
564.7,3436.0356,8.350261
564.8,3448.3613,8.4191065
564.9,3460.7192,8.489044
565,3473.1091,8.560093
565.1,3485.531,8.632271
565.2,3497.9846,8.705599
565.3,3510.4697,8.780098
565.4,3522.986,8.855787
565.5,3535.5337,8.932689
565.6,3548.112,9.010824
565.7,3560.7212,9.090216
565.8,3573.361,9.170885
565.9,3586.031,9.252856
566,3598.731,9.336152
566.1,3611.461,9.420797
566.2,3624.2205,9.506815
566.3,3637.009,9.594231
566.4,3649.827,9.683071
566.5,3662.6736,9.77336
566.6,3675.5486,9.865126
566.7,3688.452,9.958395
566.8,3701.383,10.053195
566.9,3714.3418,10.149554
567,3727.3276,10.247502
567.1,3740.3406,10.347068
567.2,3753.3801,10.44828
567.3,3766.4458,10.551172
567.4,3779.5376,10.655775
567.5,3792.6545,10.762119
567.6,3805.7969,10.870238
567.7,3818.9639,10.9801655
567.8,3832.1553,11.091935
567.9,3845.3704,11.205583
568,3858.6091,11.321143
568.1,3871.8708,11.438653
568.2,3885.155,11.55815
568.3,3898.4612,11.679671
568.4,3911.7893,11.803257
568.5,3925.1382,11.928945
568.6,3938.5078,12.056777
568.7,3951.8975,12.186794
568.8,3965.307,12.319038
568.9,3978.7349,12.453554
569,3992.1814,12.590384
569.1,4005.646,12.729573
569.2,4019.1274,12.871168
569.3,4032.6255,13.015217
569.4,4046.1396,13.161766
569.5,4059.669,13.310865
569.6,4073.2131,13.462564
569.7,4086.771,13.616916
569.8,4100.3423,13.773971
569.9,4113.926,13.933783
570,4127.521,14.096406
570.1,4141.1274,14.261898
570.2,4154.7437,14.430315
570.3,4168.3696,14.601715
570.4,4182.004,14.776157
570.5,4195.646,14.953704
570.6,4209.2944,15.134417
570.7,4222.949,15.318358
570.8,4236.609,15.505595
570.9,4250.273,15.696192
571,4263.9395,15.890218
571.1,4277.6084,16.087742
571.2,4291.2783,16.288834
571.3,4304.948,16.493567
571.4,4318.617,16.702013
571.5,4332.2837,16.914251
571.6,4345.9473,17.130356
571.7,4359.6064,17.350409
571.8,4373.26,17.574486
571.9,4386.9062,17.802673
572,4400.5444,18.035053
572.1,4414.174,18.271711
572.2,4427.792,18.512737
572.3,4441.3984,18.758219
572.4,4454.9917,19.008247
572.5,4468.57,19.262918
572.6,4482.132,19.522326
572.7,4495.6763,19.786566
572.8,4509.201,20.05574
572.9,4522.7056,20.32995
573,4536.188,20.6093
573.1,4549.646,20.893896
573.2,4563.0786,21.183846
573.3,4576.484,21.47926
573.4,4589.86,21.780252
573.5,4603.205,22.086937
573.6,4616.5176,22.399433
573.7,4629.796,22.717863
573.8,4643.0376,23.042345
573.9,4656.2407,23.373007
574,4669.404,23.709978
574.1,4682.5244,24.053387
574.2,4695.6,24.403368
574.3,4708.6294,24.760056
574.4,4721.61,25.123592
574.5,4734.539,25.494118
574.6,4747.415,25.871777
574.7,4760.2354,26.256716
574.8,4772.9976,26.649088
574.9,4785.6987,27.049044
575,4798.3374,27.456743
575.1,4810.91,27.872343
575.2,4823.4146,28.29601
575.3,4835.848,28.727905
575.4,4848.208,29.168201
575.5,4860.4917,29.617071
575.6,4872.696,30.074688
575.7,4884.8174,30.541235
575.8,4896.8545,31.016891
575.9,4908.8027,31.501844
576,4920.66,31.996284
576.1,4932.423,32.500404
576.2,4944.088,33.0144
576.3,4955.652,33.538475
576.4,4967.1113,34.072826
576.5,4978.4634,34.61767
576.6,4989.7036,35.173206
576.7,5000.829,35.73966
576.8,5011.8364,36.317245
576.9,5022.721,36.90618
577,5033.48,37.506702
577.1,5044.109,38.11903
577.2,5054.6035,38.7434
577.3,5064.961,39.380054
577.4,5075.1763,40.029224
577.5,5085.2456,40.691162
577.6,5095.1646,41.36611
577.7,5104.9287,42.05433
577.8,5114.5337,42.75606
577.9,5123.9756,43.471577
578,5133.2495,44.201138
578.1,5142.3506,44.945
578.2,5151.2744,45.703445
578.3,5160.016,46.47674
578.4,5168.571,47.265163
578.5,5176.9336,48.068993
578.6,5185.0996,48.888515
578.7,5193.0635,49.724014
578.8,5200.8203,50.57578
578.9,5208.3647,51.4441
579,5215.6914,52.329277
579.1,5222.7954,53.231606
579.2,5229.6704,54.151382
579.3,5236.3115,55.088917
579.4,5242.713,56.04451
579.5,5248.8687,57.01847
579.6,5254.7734,58.011105
579.7,5260.4214,59.022724
579.8,5265.8066,60.053642
579.9,5270.923,61.104168
580,5275.764,62.17462
580.1,5280.325,63.265316
580.2,5284.5986,64.376564
580.3,5288.579,65.50868
580.4,5292.2607,66.66199
580.5,5295.636,67.8368
580.6,5298.6997,69.033424
580.7,5301.445,70.252174
580.8,5303.865,71.49336
580.9,5305.9546,72.7573
581,5307.706,74.044304
581.1,5309.1133,75.35466
581.2,5310.1704,76.688675
581.3,5310.8696,78.04665
581.4,5311.2056,79.42889
581.5,5311.171,80.83566
581.6,5310.7593,82.26726
581.7,5309.965,83.72395
581.8,5308.78,85.206024
581.9,5307.1987,86.71373
582,5305.215,88.24733
582.1,5302.8213,89.80707
582.2,5300.012,91.39319
582.3,5296.781,93.00591
582.4,5293.121,94.64547
582.5,5289.027,96.31206
582.6,5284.4917,98.00588
582.7,5279.51,99.72712
582.8,5274.0747,101.475945
582.9,5268.181,103.25252
583,5261.823,105.05698
583.1,5254.9946,106.88944
583.2,5247.691,108.75003
583.3,5239.906,110.63883
583.4,5231.635,112.55592
583.5,5222.872,114.50135
583.6,5213.614,116.47517
583.7,5203.854,118.47736
583.8,5193.589,120.50795
583.9,5182.8145,122.566895
584,5171.5264,124.65414
584.1,5159.72,126.76961
584.2,5147.393,128.91321
584.3,5134.5415,131.0848
584.4,5121.1626,133.28423
584.5,5107.253,135.51132
584.6,5092.8105,137.76585
584.7,5077.8335,140.0476
584.8,5062.319,142.3563
584.9,5046.266,144.69162
585,5029.6733,147.05325
585.1,5012.54,149.44083
585.2,4994.8657,151.85396
585.3,4976.6504,154.29222
585.4,4957.8936,156.75513
585.5,4938.596,159.24222
585.6,4918.7593,161.75293
585.7,4898.3843,164.28671
585.8,4877.473,166.84296
585.9,4856.0273,169.42104
586,4834.051,172.0203
586.1,4811.5454,174.63998
586.2,4788.5156,177.2794
586.3,4764.9644,179.93776
586.4,4740.897,182.61423
586.5,4716.318,185.30797
586.6,4691.232,188.0181
586.7,4665.646,190.7437
586.8,4639.565,193.48383
586.9,4612.9966,196.23747
587,4585.9473,199.00363
587.1,4558.425,201.78125
587.2,4530.437,204.56926
587.3,4501.992,207.36652
587.4,4473.0996,210.1719
587.5,4443.768,212.98424
587.6,4414.008,215.8023
587.7,4383.828,218.62491
587.8,4353.24,221.45079
587.9,4322.255,224.27867
588,4290.8833,227.10724
588.1,4259.1367,229.9352
588.2,4227.028,232.76122
588.3,4194.5684,235.58394
588.4,4161.771,238.40198
588.5,4128.6494,241.21399
588.6,4095.216,244.01855
588.7,4061.4846,246.81427
588.8,4027.4692,249.59975
588.9,3993.1836,252.37357
589,3958.642,255.1343
589.1,3923.859,257.88052
589.2,3888.849,260.61084
589.3,3853.627,263.32382
589.4,3818.2078,266.01807
589.5,3782.6064,268.69217
589.6,3746.8381,271.34473
589.7,3710.9177,273.97433
589.8,3674.8608,276.57968
589.9,3638.6826,279.1594
590,3602.3982,281.7121
590.1,3566.023,284.2365
590.2,3529.572,286.73135
590.3,3493.0605,289.1953
590.4,3456.5037,291.6272
590.5,3419.9165,294.02573
590.6,3383.3137,296.38977
590.7,3346.71,298.71814
590.8,3310.1199,301.0097
590.9,3273.5579,303.26337
591,3237.038,305.47812
591.1,3200.5745,307.65286
591.2,3164.1807,309.78668
591.3,3127.8704,311.8786
591.4,3091.6565,313.92773
591.5,3055.5522,315.9332
591.6,3019.57,317.89417
591.7,2983.7224,319.80988
591.8,2948.0215,321.67957
591.9,2912.4788,323.5026
592,2877.1057,325.27826
592.1,2841.9133,327.00598
592.2,2806.912,328.68518
592.3,2772.1128,330.31537
592.4,2737.5251,331.8961
592.5,2703.159,333.42685
592.6,2669.023,334.90732
592.7,2635.1265,336.33716
592.8,2601.4778,337.71606
592.9,2568.085,339.0438
593,2534.9556,340.32016
593.1,2502.0974,341.54495
593.2,2469.5168,342.71808
593.3,2437.221,343.83948
593.4,2405.2153,344.9091
593.5,2373.5063,345.92694
593.6,2342.0994,346.89304
593.7,2310.999,347.80746
593.8,2280.2104,348.67035
593.9,2249.738,349.48187
594,2219.5854,350.2422
594.1,2189.7566,350.9515
594.2,2160.255,351.6101
594.3,2131.083,352.2183
594.4,2102.2437,352.77637
594.5,2073.7395,353.28467
594.6,2045.5723,353.74356
594.7,2017.7438,354.1535
594.8,1990.2555,354.51486
594.9,1963.1086,354.82812
595,1936.3041,355.09378
595.1,1909.8423,355.31232
595.2,1883.7238,355.48425
595.3,1857.9487,355.61014
595.4,1832.5168,355.69052
595.5,1807.4277,355.72598
595.6,1782.681,355.71713
595.7,1758.2759,355.66458
595.8,1734.2113,355.56894
595.9,1710.486,355.43088
596,1687.0988,355.251
596.1,1664.048,355.03
596.2,1641.3318,354.76855
596.3,1618.9486,354.46735
596.4,1596.8962,354.127
596.5,1575.1726,353.74832
596.6,1553.7754,353.33194
596.7,1532.7021,352.87857
596.8,1511.9503,352.38895
596.9,1491.5173,351.86377
597,1471.4005,351.30374
597.1,1451.5968,350.70963
597.2,1432.1034,350.0821
597.3,1412.9172,349.42194
597.4,1394.0352,348.7298
597.5,1375.4542,348.00644
597.6,1357.171,347.2526
597.7,1339.1824,346.46896
597.8,1321.4849,345.65625
597.9,1304.0752,344.8152
598,1286.9498,343.94644
598.1,1270.1055,343.05078
598.2,1253.5385,342.12888
598.3,1237.2454,341.18143
598.4,1221.2227,340.2091
598.5,1205.4668,339.2126
598.6,1189.9742,338.1926
598.7,1174.7413,337.14975
598.8,1159.7646,336.08475
598.9,1145.0404,334.99823
599,1130.5651,333.89087
599.1,1116.3352,332.76328
599.2,1102.347,331.6161
599.3,1088.5972,330.44995
599.4,1075.0819,329.26547
599.5,1061.7979,328.06326
599.6,1048.7415,326.8439
599.7,1035.9092,325.608
599.8,1023.29755,324.35614
599.9,1010.9031,323.08893
600,998.7225,321.80685
600.1,986.7522,320.51053
600.2,974.9889,319.2005
600.3,963.42926,317.87726
600.4,952.07,316.5414
600.5,940.9078,315.1934
600.6,929.9394,313.83377
600.7,919.1616,312.463
600.8,908.5712,311.08163
600.9,898.16516,309.6901
601,887.94025,308.2889
601.1,877.89343,306.87848
601.2,868.0217,305.4593
601.3,858.3221,304.0318
601.4,848.79156,302.59644
601.5,839.4273,301.15363
601.6,830.2264,299.7038
601.7,821.186,298.2473
601.8,812.3033,296.78464
601.9,803.57556,295.3161
602,795.0001,293.84216
602.1,786.5742,292.36313
602.2,778.2953,290.8794
602.3,770.1607,289.39133
602.4,762.16797,287.89923
602.5,754.31445,286.4035
