Time,x[1],x[2],x[3]
0.048554,20.12564,-11.330578,-7.668375
0.048555,20.238564,-11.253463,-7.7545266
0.048556,20.350708,-11.1754875,-7.8405128
0.048557,20.46207,-11.096653,-7.9263277
0.048558,20.572638,-11.016961,-8.011967
0.048559,20.682405,-10.936415,-8.097424
0.04856,20.791365,-10.855014,-8.1826935
0.048561,20.899504,-10.772761,-8.267772
0.048562,21.006817,-10.689659,-8.352653
0.048563,21.113295,-10.605708,-8.437331
0.048564,21.218927,-10.520913,-8.521801
0.048565,21.32371,-10.435273,-8.606057
0.048566,21.42763,-10.348792,-8.690096
0.048567,21.530682,-10.261472,-8.77391
0.048568,21.632856,-10.173315,-8.857494
0.048569,21.734146,-10.084323,-8.940844
0.04857,21.834541,-9.994498,-9.023953
0.048571,21.934032,-9.903845,-9.106818
0.048572,22.032616,-9.812363,-9.189432
0.048573,22.130278,-9.720057,-9.27179
0.048574,22.227013,-9.626928,-9.353886
0.048575,22.322813,-9.53298,-9.435716
0.048576,22.41767,-9.438214,-9.517273
0.048577,22.511576,-9.342635,-9.598553
0.048578,22.60452,-9.246244,-9.679549
0.048579,22.696497,-9.149045,-9.760259
0.04858,22.787498,-9.051041,-9.840673
0.048581,22.877516,-8.952232,-9.920791
0.048582,22.96654,-8.852626,-10.000603
0.048583,23.054565,-8.752222,-10.080105
0.048584,23.141582,-8.651025,-10.159293
0.048585,23.227583,-8.549037,-10.23816
0.048586,23.312561,-8.446262,-10.316702
0.048587,23.396505,-8.342704,-10.394913
0.048588,23.479412,-8.238365,-10.472787
0.048589,23.56127,-8.133249,-10.550319
0.04859,23.642075,-8.02736,-10.627504
0.048591,23.721815,-7.9207006,-10.704337
0.048592,23.800486,-7.8132744,-10.780812
0.048593,23.878078,-7.7050853,-10.856925
0.048594,23.954584,-7.596137,-10.932669
0.048595,24.029999,-7.486433,-11.0080385
0.048596,24.104311,-7.3759775,-11.08303
0.048597,24.177515,-7.264774,-11.157636
0.048598,24.249603,-7.152826,-11.231853
0.048599,24.32057,-7.040138,-11.305675
0.0486,24.390404,-6.926714,-11.379096
0.048601,24.4591,-6.812557,-11.452112
0.048602,24.526653,-6.697673,-11.524716
0.048603,24.593052,-6.5820646,-11.596906
0.048604,24.65829,-6.465736,-11.668673
0.048605,24.722364,-6.3486924,-11.740013
0.048606,24.785263,-6.2309375,-11.810922
0.048607,24.846981,-6.1124754,-11.881393
0.048608,24.90751,-5.993311,-11.951422
0.048609,24.966845,-5.8734484,-12.021003
0.04861,25.024977,-5.7528925,-12.090131
0.048611,25.0819,-5.631647,-12.1588
0.048612,25.137608,-5.509718,-12.227007
0.048613,25.192093,-5.387109,-12.2947445
0.048614,25.245348,-5.2638245,-12.362008
0.048615,25.297367,-5.13987,-12.428793
0.048616,25.348143,-5.01525,-12.495094
0.048617,25.397669,-4.88997,-12.560905
0.048618,25.44594,-4.764034,-12.626223
0.048619,25.492949,-4.637447,-12.69104
0.04862,25.538687,-4.5102143,-12.755352
0.048621,25.58315,-4.3823414,-12.819155
0.048622,25.626331,-4.2538333,-12.882442
0.048623,25.668224,-4.1246943,-12.94521
0.048624,25.708824,-3.9949305,-13.007453
0.048625,25.748121,-3.864547,-13.069165
0.048626,25.786112,-3.733549,-13.1303425
0.048627,25.82279,-3.6019418,-13.190979
0.048628,25.858149,-3.469731,-13.251071
0.048629,25.892183,-3.3369224,-13.310613
0.04863,25.924885,-3.2035208,-13.369598
0.048631,25.956251,-3.0695322,-13.428024
0.048632,25.986275,-2.934962,-13.485885
0.048633,26.014948,-2.7998164,-13.543175
0.048634,26.042269,-2.6641004,-13.599891
0.048635,26.068228,-2.5278203,-13.656026
0.048636,26.092823,-2.390982,-13.711576
0.048637,26.116047,-2.2535908,-13.766537
0.048638,26.137894,-2.115653,-13.820903
0.048639,26.158358,-1.9771748,-13.874669
0.04864,26.177435,-1.8381617,-13.927832
0.048641,26.19512,-1.6986201,-13.980385
0.048642,26.211405,-1.558556,-14.032324
0.048643,26.226288,-1.4179757,-14.083644
0.048644,26.239763,-1.2768852,-14.134341
0.048645,26.251825,-1.1352909,-14.18441
0.048646,26.262466,-0.993199,-14.233847
0.048647,26.271687,-0.850616,-14.282645
0.048648,26.279478,-0.7075482,-14.330802
0.048649,26.285835,-0.5640021,-14.378311
0.04865,26.290756,-0.41998413,-14.425169
0.048651,26.294235,-0.2755009,-14.471371
0.048652,26.296265,-0.1305589,-14.5169115
0.048653,26.296844,0.014835175,-14.561788
0.048654,26.295967,0.16067466,-14.605993
0.048655,26.293629,0.30695283,-14.649525
0.048656,26.289825,0.45366293,-14.692377
0.048657,26.284554,0.60079813,-14.734546
0.048658,26.27781,0.7483516,-14.776027
0.048659,26.269587,0.89631635,-14.816815
0.04866,26.259882,1.0446856,-14.856907
0.048661,26.248692,1.1934521,-14.8962965
0.048662,26.236012,1.3426092,-14.93498
0.048663,26.221838,1.4921494,-14.972954
0.048664,26.206167,1.6420658,-15.010213
0.048665,26.188995,1.7923512,-15.046752
0.048666,26.170319,1.9429984,-15.082568
0.048667,26.150133,2.094,-15.117656
0.048668,26.128437,2.2453492,-15.152011
0.048669,26.105225,2.397038,-15.185629
0.04867,26.080496,2.5490592,-15.218505
0.048671,26.054243,2.7014055,-15.250635
0.048672,26.026466,2.8540692,-15.282015
0.048673,25.99716,3.0070434,-15.312639
0.048674,25.966324,3.1603196,-15.342503
0.048675,25.933954,3.3138907,-15.371601
0.048676,25.900045,3.467749,-15.399929
0.048677,25.864597,3.6218867,-15.427482
0.048678,25.827606,3.7762961,-15.454254
0.048679,25.78907,3.9309692,-15.480241
0.04868,25.748987,4.0858984,-15.505434
0.048681,25.707352,4.241075,-15.529829
0.048682,25.664164,4.396492,-15.55342
0.048683,25.619421,4.5521407,-15.5762
0.048684,25.57312,4.7080135,-15.59816
0.048685,25.52526,4.8641014,-15.619291
0.048686,25.475838,5.0203967,-15.639588
0.048687,25.424852,5.1768904,-15.65904
0.048688,25.3723,5.333575,-15.677633
0.048689,25.31818,5.4904404,-15.695358
0.04869,25.26249,5.647479,-15.712203
0.048691,25.205229,5.8046813,-15.72815
0.048692,25.146397,5.962039,-15.743182
0.048693,25.085989,6.1195416,-15.757282
0.048694,25.024004,6.277181,-15.770429
0.048695,24.960443,6.434947,-15.782595
0.048696,24.895306,6.5928297,-15.793754
0.048697,24.828587,6.7508187,-15.803873
0.048698,24.760288,6.908903,-15.812911
0.048699,24.690409,7.067073,-15.8208275
0.0487,24.618946,7.225316,-15.827569
0.048701,24.545902,7.3836203,-15.833077
0.048702,24.471275,7.541973,-15.837283
0.048703,24.395063,7.7003613,-15.840105
0.048704,24.317266,7.8587704,-15.841453
0.048705,24.237886,8.017185,-15.841214
0.048706,24.156923,8.175589,-15.839266
0.048707,24.074375,8.333964,-15.835458
0.048708,23.990244,8.492291,-15.829619
0.048709,23.90453,8.650549,-15.821548
0.04871,23.817234,8.808714,-15.811008
0.048711,23.728355,8.96676,-15.797727
0.048712,23.6379,9.124658,-15.7813835
0.048713,23.545864,9.282376,-15.761606
0.048714,23.452251,9.439877,-15.737961
0.048715,23.357067,9.59712,-15.709946
0.048716,23.260311,9.754059,-15.67697
0.048717,23.161987,9.910641,-15.638352
0.048718,23.0621,10.066805,-15.593302
0.048719,22.960653,10.222482,-15.540899
0.04872,22.85765,10.377594,-15.480083
0.048721,22.753103,10.532051,-15.409631
0.048722,22.647013,10.68575,-15.328131
0.048723,22.53939,10.838572,-15.233966
0.048724,22.430244,10.99038,-15.125287
0.048725,22.319588,11.141022,-14.999987
0.048726,22.20743,11.290317,-14.855676
0.048727,22.093786,11.438063,-14.689665
0.048728,21.978674,11.584027,-14.498939
0.048729,21.862112,11.727947,-14.280152
0.04873,21.744123,11.869524,-14.029626
0.048731,21.624731,12.008421,-13.743364
0.048732,21.503965,12.1442585,-13.417086
0.048733,21.381857,12.276614,-13.046288
0.048734,21.258446,12.405021,-12.626335
0.048735,21.133772,12.528962,-12.152595
0.048736,21.007883,12.647879,-11.620611
0.048737,20.880833,12.761167,-11.026333
0.048738,20.75268,12.868186,-10.366379
0.048739,20.623493,12.968267,-9.638348
0.04874,20.493341,13.060722,-8.841153
0.048741,20.362305,13.144861,-7.9753623
0.048742,20.230473,13.22001,-7.0435
0.048743,20.097937,13.285527,-6.05029
0.048744,19.964796,13.340835,-5.0027866
0.048745,19.831156,13.385433,-3.9103599
0.048746,19.697124,13.41893,-2.7844954
0.048747,19.562817,13.441055,-1.6384497
0.048748,19.428343,13.451679,-0.48671353
0.048749,19.293821,13.450821,0.65564024
0.04875,19.159365,13.438648,1.7736634
0.048751,19.025084,13.415476,2.8532374
0.048752,18.89109,13.381754,3.8816977
0.048753,18.757483,13.338048,4.848322
0.048754,18.62436,13.285022,5.7446513
0.048755,18.49181,13.22341,6.5646315
0.048756,18.359917,13.153996,7.3045797
0.048757,18.228754,13.07759,7.963024
0.048758,18.098387,12.995006,8.54043
0.048759,17.968872,12.907045,9.03888
0.04876,17.840261,12.814481,9.461723
0.048761,17.712595,12.718049,9.813236
0.048762,17.58591,12.618439,10.0983095
0.048763,17.460236,12.516287,10.322185
0.048764,17.33559,12.41218,10.490242
0.048765,17.211996,12.30665,10.607816
0.048766,17.08946,12.200175,10.680072
0.048767,16.967995,12.0931835,10.711915
0.048768,16.847597,11.986056,10.70794
0.048769,16.728271,11.87913,10.672389
0.04877,16.610014,11.772701,10.609145
0.048771,16.492815,11.667027,10.521734
0.048772,16.376669,11.562336,10.413333
0.048773,16.261564,11.458821,10.286791
0.048774,16.14749,11.356652,10.144652
0.048775,16.034428,11.255973,9.989179
0.048776,15.922364,11.156906,9.822377
0.048777,15.811283,11.059557,9.64602
0.048778,15.701167,10.964012,9.461673
0.048779,15.591997,10.870345,9.270717
0.04878,15.483753,10.778615,9.074366
0.048781,15.376418,10.688871,8.873688
0.048782,15.269969,10.601152,8.669622
0.048783,15.164388,10.515488,8.462993
0.048784,15.059652,10.431898,8.254519
0.048785,14.955743,10.350401,8.044836
0.048786,14.852637,10.271004,7.8344946
0.048787,14.750316,10.193711,7.6239815
0.048788,14.648756,10.118524,7.4137206
0.048789,14.547938,10.045435,7.204082
0.04879,14.447841,9.974439,6.9953895
0.048791,14.348443,9.905523,6.7879252
0.048792,14.249723,9.838675,6.581934
0.048793,14.151662,9.773878,6.3776298
0.048794,14.054239,9.711116,6.1751966
0.048795,13.957433,9.650368,5.9747953
0.048796,13.861225,9.591613,5.7765636
0.048797,13.7655945,9.534829,5.5806193
0.048798,13.670522,9.479992,5.3870645
0.048799,13.575988,9.427079,5.195985
0.0488,13.481974,9.376064,5.0074534
0.048801,13.38846,9.326921,4.8215303
0.048802,13.295429,9.279625,4.6382666
0.048803,13.202862,9.234147,4.4577026
0.048804,13.110741,9.190461,4.279872
0.048805,13.019047,9.1485405,4.1047997
0.048806,12.927764,9.108356,3.932505
0.048807,12.836874,9.069881,3.7630012
0.048808,12.746361,9.033087,3.5962968
0.048809,12.656207,8.997946,3.432396
0.04881,12.566397,8.96443,3.271298
0.048811,12.4769125,8.93251,3.113
0.048812,12.387741,8.902161,2.957495
0.048813,12.298864,8.873351,2.8047738
0.048814,12.210269,8.846056,2.6548245
0.048815,12.121939,8.820246,2.5076337
0.048816,12.033859,8.795894,2.3631856
0.048817,11.946016,8.772973,2.221463
0.048818,11.858395,8.751455,2.082447
0.048819,11.770982,8.731315,1.946118
0.04882,11.683764,8.712524,1.812455
0.048821,11.596727,8.695057,1.6814364
0.048822,11.509859,8.678886,1.5530397
0.048823,11.423145,8.663987,1.4272417
0.048824,11.336575,8.650333,1.3040186
0.048825,11.250134,8.637898,1.1833466
0.048826,11.163813,8.6266575,1.065201
0.048827,11.077598,8.616586,0.9495572
0.048828,10.991477,8.607658,0.8363903
0.048829,10.90544,8.59985,0.72567517
0.04883,10.819476,8.593137,0.6173867
0.048831,10.733574,8.587494,0.5114997
0.048832,10.647723,8.582899,0.4079892
0.048833,10.561913,8.579327,0.30683002
0.048834,10.476133,8.576755,0.20799726
0.048835,10.390374,8.575159,0.11146618
0.048836,10.304627,8.574517,0.01721206
0.048837,10.218882,8.574807,-0.074789435
0.048838,10.133128,8.576006,-0.16456258
0.048839,10.0473585,8.578091,-0.2521313
0.04884,9.961563,8.581041,-0.3375193
0.048841,9.875734,8.584834,-0.42075
0.048842,9.789864,8.589449,-0.5018465
0.048843,9.703943,8.594864,-0.5808316
0.048844,9.617964,8.601059,-0.6577277
0.048845,9.5319195,8.608012,-0.7325571
0.048846,9.445801,8.615703,-0.8053415
0.048847,9.359603,8.624112,-0.8761022
0.048848,9.273316,8.633219,-0.94486046
0.048849,9.186936,8.6430025,-1.0116369
0.04885,9.100454,8.653444,-1.0764517
0.048851,9.0138645,8.664525,-1.1393249
0.048852,8.927162,8.676225,-1.2002761
0.048853,8.840339,8.688524,-1.2593244
0.048854,8.753389,8.701405,-1.3164885
0.048855,8.666308,8.714848,-1.3717868
0.048856,8.57909,8.728834,-1.4252374
0.048857,8.49173,8.743346,-1.4768577
0.048858,8.404222,8.758366,-1.5266649
0.048859,8.316561,8.773873,-1.5746759
0.04886,8.228743,8.789853,-1.620907
0.048861,8.140762,8.806286,-1.6653742
0.048862,8.052616,8.823154,-1.708093
0.048863,7.9642982,8.840442,-1.7490789
0.048864,7.8758054,8.85813,-1.7883464
0.048865,7.787134,8.876204,-1.82591
0.048866,7.6982803,8.894643,-1.8617837
0.048867,7.60924,8.913433,-1.8959814
0.048868,7.5200105,8.932557,-1.9285164
0.048869,7.4305882,8.951999,-1.9594014
0.04887,7.3409696,8.97174,-1.9886492
0.048871,7.2511525,8.991766,-2.016272
0.048872,7.1611333,9.01206,-2.0422819
0.048873,7.0709105,9.032606,-2.0666902
0.048874,6.9804807,9.053389,-2.0895085
0.048875,6.8898416,9.074391,-2.1107473
0.048876,6.798992,9.095598,-2.1304178
0.048877,6.707929,9.116994,-2.14853
0.048878,6.6166515,9.138564,-2.1650941
0.048879,6.5251575,9.160291,-2.18012
0.04888,6.4334455,9.182161,-2.1936169
0.048881,6.3415136,9.204159,-2.2055945
0.048882,6.2493615,9.226268,-2.216062
0.048883,6.156988,9.248475,-2.225028
0.048884,6.064392,9.270763,-2.2325015
0.048885,5.9715724,9.293119,-2.2384906
0.048886,5.8785295,9.315529,-2.243004
0.048887,5.785262,9.337975,-2.2460504
0.048888,5.69177,9.360445,-2.2476373
0.048889,5.598053,9.382923,-2.247773
0.04889,5.5041113,9.4053955,-2.2464654
0.048891,5.409945,9.427848,-2.2437227
0.048892,5.3155546,9.450265,-2.2395527
0.048893,5.22094,9.472634,-2.2339635
0.048894,5.126102,9.49494,-2.226963
0.048895,5.0310416,9.517169,-2.2185593
0.048896,4.935759,9.539307,-2.2087607
0.048897,4.8402557,9.561339,-2.1975753
0.048898,4.7445326,9.583254,-2.1850114
0.048899,4.648591,9.605035,-2.1710782
0.0489,4.5524325,9.626671,-2.155784
0.048901,4.456058,9.648147,-2.139138
0.048902,4.35947,9.669449,-2.1211495
0.048903,4.26267,9.690565,-2.1018286
0.048904,4.1656594,9.711481,-2.081185
0.048905,4.068441,9.732184,-2.0592291
0.048906,3.9710166,9.752662,-2.0359719
0.048907,3.8733885,9.7729,-2.0114245
0.048908,3.7755594,9.792886,-1.9855989
0.048909,3.6775317,9.812608,-1.9585072
0.04891,3.579308,9.832052,-1.9301622
0.048911,3.4808917,9.851207,-1.9005773
0.048912,3.3822849,9.87006,-1.8697665
0.048913,3.2834914,9.888598,-1.8377446
0.048914,3.184514,9.906811,-1.8045268
0.048915,3.0853562,9.924685,-1.7701292
0.048916,2.9860215,9.942209,-1.7345684
0.048917,2.8865132,9.9593725,-1.6978619
0.048918,2.7868354,9.976163,-1.6600282
0.048919,2.6869912,9.99257,-1.6210862
0.04892,2.586985,10.008581,-1.5810555
0.048921,2.486821,10.024187,-1.5399572
0.048922,2.3865027,10.039377,-1.4978127
0.048923,2.2860348,10.05414,-1.4546442
0.048924,2.1854215,10.068466,-1.4104748
0.048925,2.084667,10.082347,-1.3653288
0.048926,1.983776,10.09577,-1.3192312
0.048927,1.8827531,10.108728,-1.2722074
0.048928,1.781603,10.121211,-1.224284
0.048929,1.6803305,10.133211,-1.1754886
0.04893,1.5789404,10.144718,-1.1258496
0.048931,1.4774377,10.1557255,-1.075396
0.048932,1.3758276,10.166224,-1.0241568
0.048933,1.274115,10.176206,-0.97216344
0.048934,1.1723052,10.185664,-0.9194471
0.048935,1.0704035,10.194592,-0.86603916
0.048936,0.96841514,10.202983,-0.8119722
0.048937,0.8663456,10.21083,-0.7572795
0.048938,0.7642003,10.218126,-0.70199496
0.048939,0.6619849,10.224868,-0.646152
0.04894,0.55970484,10.231048,-0.5897857
0.048941,0.45736584,10.236662,-0.532931
0.048942,0.35497352,10.241705,-0.47562292
0.048943,0.25253364,10.246173,-0.41789687
0.048944,0.15005198,10.250062,-0.35978875
0.048945,0.04753435,10.253367,-0.30133423
0.048946,-0.055013414,10.256087,-0.2425691
0.048947,-0.15758543,10.258218,-0.18352926
0.048948,-0.2601758,10.259757,-0.12425048
0.048949,-0.3627786,10.260702,-0.064768165
0.04895,-0.46538785,10.261051,-0.0051177577
0.048951,-0.56799763,10.260804,0.05466568
0.048952,-0.67060196,10.259958,0.11454765
0.048953,-0.7731948,10.2585125,0.17449391
0.048954,-0.8757702,10.256468,0.2344708
0.048955,-0.97832215,10.253823,0.2944453
0.048956,-1.0808446,10.250579,0.354385
0.048957,-1.1833317,10.246736,0.41425827
0.048958,-1.2857773,10.242294,0.47403425
0.048959,-1.3881756,10.237255,0.5336829
0.04896,-1.4905205,10.231621,0.59317505
0.048961,-1.5928061,10.225392,0.65248275
0.048962,-1.6950264,10.218572,0.71157855
0.048963,-1.7971755,10.211162,0.7704366
0.048964,-1.8992476,10.203164,0.8290318
0.048965,-2.001237,10.194582,0.88734037
0.048966,-2.1031373,10.185418,0.9453394
0.048967,-2.2049432,10.175676,1.0030075
0.048968,-2.306649,10.1653595,1.0603245
0.048969,-2.4082484,10.15447,1.1172711
0.04897,-2.5097365,10.143015,1.1738296
0.048971,-2.6111069,10.130996,1.2299836
0.048972,-2.7123544,10.118417,1.2857175
0.048973,-2.8134735,10.105283,1.3410174
0.048974,-2.9144583,10.091598,1.3958709
0.048975,-3.0153036,10.077367,1.4502661
0.048976,-3.1160038,10.062593,1.5041931
0.048977,-3.2165537,10.047284,1.5576427
0.048978,-3.3169477,10.031443,1.6106074
0.048979,-3.4171808,10.015074,1.6630803
0.04898,-3.5172474,9.998182,1.7150565
0.048981,-3.6171427,9.980774,1.7665316
0.048982,-3.7168612,9.962853,1.8175024
0.048983,-3.816398,9.944426,1.8679669
0.048984,-3.915748,9.925496,1.9179245
0.048985,-4.0149064,9.906069,1.967375
0.048986,-4.1138678,9.88615,2.0163198
0.048987,-4.2126274,9.865745,2.0647604
0.048988,-4.311181,9.844857,2.1127002
0.048989,-4.409523,9.823492,2.1601431
0.04899,-4.5076494,9.801656,2.2070935
0.048991,-4.6055546,9.779352,2.2535567
0.048992,-4.7032347,9.756586,2.299539
0.048993,-4.800685,9.733363,2.3450475
0.048994,-4.8979006,9.709687,2.3900893
0.048995,-4.994877,9.685563,2.4346726
0.048996,-5.0916104,9.660995,2.478806
0.048997,-5.1880956,9.635988,2.522499
0.048998,-5.2843285,9.610546,2.5657609
0.048999,-5.380305,9.584674,2.608602
0.049,-5.476021,9.558375,2.6510327
0.049001,-5.571471,9.531655,2.6930637
0.049002,-5.666652,9.504516,2.7347062
0.049003,-5.76156,9.476962,2.7759717
0.049004,-5.85619,9.4489975,2.816872
0.049005,-5.9505386,9.420626,2.8574183
0.049006,-6.0446014,9.39185,2.897623
0.049007,-6.1383743,9.362675,2.9374983
0.049008,-6.2318535,9.333101,2.9770563
0.049009,-6.325035,9.303135,3.0163093
0.04901,-6.417915,9.272777,3.0552695
0.049011,-6.5104895,9.24203,3.0939493
0.049012,-6.602754,9.210898,3.1323612
0.049013,-6.694706,9.179384,3.170517
0.049014,-6.7863407,9.147489,3.208429
0.049015,-6.8776546,9.115216,3.2461097
0.049016,-6.9686437,9.082567,3.2835708
0.049017,-7.0593047,9.049545,3.320824
0.049018,-7.1496334,9.016151,3.357881
0.049019,-7.2396264,8.9823885,3.3947535
0.04902,-7.32928,8.948257,3.4314525
0.049021,-7.41859,8.91376,3.4679897
0.049022,-7.507554,8.878898,3.5043752
0.049023,-7.596167,8.843673,3.5406203
0.049024,-7.6844263,8.808086,3.576735
0.049025,-7.7723274,8.772139,3.6127298
0.049026,-7.8598676,8.735832,3.6486144
0.049027,-7.947043,8.699166,3.6843987
0.049028,-8.03385,8.662144,3.7200916
0.049029,-8.120285,8.624765,3.7557025
0.04903,-8.206344,8.58703,3.7912402
0.049031,-8.292024,8.548941,3.826713
0.049032,-8.377321,8.510496,3.8621294
0.049033,-8.462233,8.471698,3.897497
0.049034,-8.546755,8.432547,3.9328234
0.049035,-8.630882,8.393042,3.9681158
0.049036,-8.714614,8.353185,4.0033817
0.049037,-8.797945,8.312974,4.038627
0.049038,-8.880873,8.272411,4.0738583
0.049039,-8.963392,8.231497,4.109082
0.04904,-9.045501,8.19023,4.144304
0.049041,-9.127195,8.148611,4.1795287
0.049042,-9.208472,8.10664,4.2147617
0.049043,-9.289328,8.064316,4.250008
0.049044,-9.369758,8.02164,4.2852726
0.049045,-9.449759,7.97861,4.320559
0.049046,-9.529328,7.935228,4.355871
0.049047,-9.608462,7.891493,4.391213
0.049048,-9.687157,7.8474035,4.4265876
0.049049,-9.765409,7.802961,4.461998
0.04905,-9.843215,7.7581635,4.4974475
0.049051,-9.920571,7.7130117,4.5329385
0.049052,-9.997474,7.667505,4.5684724
0.049053,-10.07392,7.621642,4.6040525
0.049054,-10.149906,7.5754237,4.63968
0.049055,-10.225428,7.528848,4.6753554
0.049056,-10.300482,7.4819164,4.7110815
0.049057,-10.375065,7.4346266,4.7468586
0.049058,-10.449173,7.3869786,4.7826877
0.049059,-10.522803,7.3389726,4.8185687
0.04906,-10.595951,7.2906075,4.8545027
0.049061,-10.668614,7.2418823,4.890489
0.049062,-10.7407875,7.192797,4.926528
0.049063,-10.812469,7.1433516,4.96262
0.049064,-10.883654,7.093545,4.998763
0.049065,-10.954338,7.043376,5.034957
0.049066,-11.02452,6.9928455,5.0712013
0.049067,-11.094194,6.9419518,5.107495
0.049068,-11.163358,6.890695,5.1438365
0.049069,-11.232007,6.839075,5.180224
0.04907,-11.3001375,6.787091,5.216656
0.049071,-11.367747,6.7347417,5.2531314
0.049072,-11.434832,6.682028,5.289648
0.049073,-11.501387,6.628948,5.3262033
0.049074,-11.5674095,6.5755033,5.3627954
0.049075,-11.632895,6.5216923,5.3994217
0.049076,-11.697842,6.4675145,5.4360805
0.049077,-11.762245,6.4129705,5.472768
0.049078,-11.8261,6.358059,5.5094824
0.049079,-11.889405,6.3027806,5.5462203
0.04908,-11.952155,6.247134,5.582979
0.049081,-12.014346,6.1911206,5.6197557
0.049082,-12.075976,6.134739,5.6565466
0.049083,-12.13704,6.0779896,5.6933494
0.049084,-12.197535,6.020872,5.7301593
0.049085,-12.257456,5.963386,5.7669744
0.049086,-12.316801,5.9055324,5.80379
0.049087,-12.375566,5.84731,5.840603
0.049088,-12.433746,5.78872,5.87741
0.049089,-12.491339,5.729762,5.9142065
0.04909,-12.54834,5.670436,5.9509892
0.049091,-12.604747,5.610742,5.9877543
0.049092,-12.660554,5.550681,6.0244975
0.049093,-12.715759,5.4902525,6.061215
0.049094,-12.770358,5.4294567,6.097903
0.049095,-12.824347,5.3682942,6.1345563
0.049096,-12.877723,5.3067656,6.1711726
0.049097,-12.930481,5.244871,6.207746
0.049098,-12.982618,5.182611,6.244273
0.049099,-13.034132,5.1199856,6.28075
0.0491,-13.085017,5.056996,6.3171716
0.049101,-13.13527,4.9936423,6.353534
0.049102,-13.184889,4.9299254,6.389833
0.049103,-13.233868,4.865846,6.4260635
0.049104,-13.282205,4.8014045,6.462222
0.049105,-13.329895,4.736602,6.4983034
0.049106,-13.376935,4.6714387,6.534304
0.049107,-13.423323,4.605916,6.5702186
0.049108,-13.469052,4.5400343,6.6060433
0.049109,-13.514122,4.4737954,6.6417737
0.04911,-13.558527,4.4071994,6.6774044
0.049111,-13.602264,4.3402476,6.712932
0.049112,-13.64533,4.272941,6.7483516
0.049113,-13.687722,4.205281,6.7836585
0.049114,-13.729435,4.137268,6.8188486
0.049115,-13.770467,4.0689044,6.853917
0.049116,-13.810812,4.0001903,6.8888597
0.049117,-13.85047,3.9311275,6.923672
0.049118,-13.889434,3.8617172,6.9583497
0.049119,-13.927702,3.791961,6.992888
0.04912,-13.965272,3.72186,7.027282
0.049121,-14.002138,3.6514158,7.061528
0.049122,-14.038299,3.58063,7.095622
0.049123,-14.07375,3.5095038,7.1295586
0.049124,-14.108488,3.4380393,7.1633334
0.049125,-14.142509,3.3662379,7.1969423
0.049126,-14.175812,3.294101,7.230381
0.049127,-14.20839,3.2216308,7.2636456
0.049128,-14.240243,3.1488287,7.2967305
0.049129,-14.271366,3.0756967,7.3296328
0.04913,-14.301756,3.0022366,7.362347
0.049131,-14.331409,2.9284503,7.39487
0.049132,-14.360324,2.8543398,7.427196
0.049133,-14.388495,2.7799072,7.4593215
0.049134,-14.415921,2.7051542,7.491243
0.049135,-14.442597,2.630083,7.522955
0.049136,-14.468521,2.5546958,7.5544543
0.049137,-14.4936905,2.4789946,7.5857363
0.049138,-14.518101,2.4029818,7.6167965
0.049139,-14.541749,2.3266594,7.6476316
0.04914,-14.564632,2.2500298,7.678237
0.049141,-14.586748,2.1730955,7.708608
0.049142,-14.608093,2.0958586,7.7387424
0.049143,-14.628664,2.0183215,7.768634
0.049144,-14.6484585,1.9404867,7.7982802
0.049145,-14.667473,1.8623567,7.8276763
0.049146,-14.685705,1.783934,7.8568187
0.049147,-14.703151,1.7052212,7.8857036
0.049148,-14.719809,1.6262207,7.9143267
0.049149,-14.735675,1.5469354,7.9426847
0.04915,-14.750746,1.467368,7.9707727
0.049151,-14.76502,1.3875209,7.9985876
0.049152,-14.778496,1.3073971,8.026126
0.049153,-14.791168,1.2269994,8.053383
0.049154,-14.803035,1.1463305,8.080356
0.049155,-14.814094,1.0653932,8.10704
0.049156,-14.824342,0.9841906,8.133432
0.049157,-14.833776,0.9027255,8.159529
0.049158,-14.842396,0.821001,8.185327
0.049159,-14.850196,0.73902005,8.210821
0.04916,-14.857175,0.6567856,8.236009
0.049161,-14.863331,0.5743009,8.260886
0.049162,-14.86866,0.49156892,8.285451
0.049163,-14.873161,0.40859294,8.309697
0.049164,-14.876831,0.32537606,8.333624
0.049165,-14.879668,0.24192153,8.357225
0.049166,-14.881669,0.15823263,8.3805
0.049167,-14.882832,0.07431263,8.403443
0.049168,-14.883154,-0.009835133,8.426053
0.049169,-14.882634,-0.0942073,8.448324
0.04917,-14.881269,-0.17880048,8.470254
0.049171,-14.879058,-0.26361123,8.49184
0.049172,-14.875997,-0.34863612,8.513079
0.049173,-14.872084,-0.43387163,8.533965
0.049174,-14.867318,-0.5193142,8.554499
0.049175,-14.861697,-0.60496044,8.574675
0.049176,-14.855219,-0.69080657,8.594489
0.049177,-14.84788,-0.776849,8.613941
0.049178,-14.839681,-0.86308414,8.633026
0.049179,-14.830618,-0.94950825,8.651741
0.04918,-14.82069,-1.0361177,8.670082
0.049181,-14.8098955,-1.1229087,8.688048
0.049182,-14.798231,-1.2098774,8.705635
0.049183,-14.785697,-1.2970201,8.72284
0.049184,-14.77229,-1.3843329,8.73966
0.049185,-14.75801,-1.471812,8.756092
0.049186,-14.742853,-1.5594535,8.772134
0.049187,-14.72682,-1.6472534,8.787782
0.049188,-14.709908,-1.7352078,8.803033
