Time,y,x
0.00696,2.5064557,1.0486891
0.00697,2.5050898,1.0737473
0.00698,2.5031857,1.0987891
0.00699,2.5007372,1.1238092
0.007,2.497738,1.148802
0.00701,2.4941816,1.1737621
0.00702,2.4900634,1.1986839
0.00703,2.4853776,1.2235615
0.00704,2.4801195,1.2483895
0.00705,2.4742851,1.273162
0.00706,2.4678702,1.2978734
0.00707,2.4608715,1.3225175
0.00708,2.453286,1.3470888
0.00709,2.4451108,1.3715813
0.0071,2.4363441,1.3959891
0.00711,2.4269845,1.4203062
0.00712,2.417031,1.4445268
0.00713,2.4064827,1.4686449
0.00714,2.3953395,1.4926546
0.00715,2.3836024,1.5165497
0.00716,2.371272,1.5403246
0.00717,2.3583503,1.5639732
0.00718,2.344839,1.5874897
0.00719,2.3307412,1.6108681
0.0072,2.3160598,1.6341026
0.00721,2.3007987,1.6571873
0.00722,2.2849624,1.6801167
0.00723,2.2685554,1.7028847
0.00724,2.2515836,1.7254859
0.00725,2.2340524,1.7479146
0.00726,2.215969,1.7701651
0.00727,2.1973398,1.792232
0.00728,2.1781728,1.81411
0.00729,2.1584756,1.8357937
0.0073,2.1382573,1.8572779
0.00731,2.1175265,1.8785572
0.00732,2.0962927,1.8996267
0.00733,2.0745661,1.9204814
0.00734,2.052357,1.9411165
0.00735,2.0296762,1.961527
0.00736,2.006535,1.9817084
0.00737,1.9829448,2.001656
0.00738,1.9589179,2.021366
0.00739,1.9344664,2.040833
0.0074,1.9096029,2.0600538
0.00741,1.8843405,2.0790238
0.00742,1.8586924,2.0977392
0.00743,1.832672,2.1161964
0.00744,1.8062931,2.1343915
0.00745,1.7795696,2.152321
0.00746,1.7525157,2.1699817
0.00747,1.7251455,2.1873703
0.00748,1.6974734,2.2044837
0.00749,1.6695141,2.221319
0.0075,1.6412821,2.237873
0.00751,1.612792,2.2541437
0.00752,1.5840586,2.270128
0.00753,1.5550966,2.285824
0.00754,1.5259207,2.3012292
0.00755,1.4965456,2.3163419
0.00756,1.4669858,2.3311596
0.00757,1.437256,2.345681
0.00758,1.4073704,2.3599043
0.00759,1.3773437,2.373828
0.0076,1.3471897,2.3874507
0.00761,1.3169225,2.4007714
0.00762,1.2865562,2.4137888
0.00763,1.2561041,2.426502
0.00764,1.2255799,2.4389105
0.00765,1.1949966,2.4510136
0.00766,1.1643672,2.4628103
0.00767,1.1337043,2.4743006
0.00768,1.1030205,2.4854844
0.00769,1.0723279,2.496361
0.0077,1.0416383,2.5069308
0.00771,1.010963,2.5171938
0.00772,0.9803135,2.5271502
0.00773,0.9497006,2.5368004
0.00774,0.91913474,2.5461445
0.00775,0.8886262,2.5551832
0.00776,0.85818493,2.5639172
