Time,x,y,z
1.97,0.053086665,0.080137886,36.28368
1.98,0.055403944,0.07484435,36.15695
1.99,0.056995027,0.06951851,36.030666
2,0.057928838,0.0642201,35.904816
2.01,0.058273014,0.05900034,35.779404
2.02,0.058093537,0.05390256,35.65443
2.03,0.05745332,0.048962407,35.52989
2.04,0.05641296,0.044209015,35.405777
2.05,0.055029184,0.03966516,35.282097
2.06,0.053355705,0.03534815,35.158848
2.07,0.05144214,0.03127029,35.036022
2.08,0.049334604,0.02743947,34.913628
2.09,0.047075264,0.023859715,34.791656
2.1,0.04470247,0.020531736,34.67011
2.11,0.042251,0.0174533,34.548985
2.12,0.039751753,0.014619894,34.42828
2.13,0.03723239,0.0120248515,34.308
2.14,0.034717042,0.009660035,34.188133
2.15,0.032226834,0.007515874,34.068687
2.16,0.029779833,0.005581931,33.949657
2.17,0.027391413,0.003846976,33.831043
2.18,0.025074366,0.0022993204,33.71284
2.19,0.022839144,0.00092704885,33.595055
2.2,0.020694066,-0.00028194932,33.477676
2.21,0.018645512,-0.0013395774,33.36071
2.22,0.016698118,-0.0022576961,33.244152
2.23,0.014854985,-0.0030477417,33.128002
2.24,0.013117825,-0.0037208728,33.012257
2.25,0.011487165,-0.004287724,32.896915
2.26,0.009962484,-0.0047584707,32.78198
2.27,0.008542365,-0.005142745,32.667442
2.28,0.007224659,-0.0054495893,32.553303
2.29,0.0060065463,-0.0056875176,32.439568
2.3,0.0048847483,-0.0058644013,32.326225
2.31,0.0038555223,-0.005987589,32.213284
2.32,0.0029148587,-0.006063814,32.100735
2.33,0.0020584767,-0.006099287,31.988579
2.34,0.0012819651,-0.0060996613,31.876814
2.35,0.0005808077,-0.0060700867,31.76544
2.36,-4.9595816e-05,-0.006015236,31.654455
2.37,-0.00061382883,-0.0059393197,31.54386
2.38,-0.0011164077,-0.005846111,31.43365
2.39,-0.0015617347,-0.005738965,31.323824
2.4,-0.001954036,-0.0056208125,31.214382
2.41,-0.0022973048,-0.0054942444,31.105324
2.42,-0.0025953008,-0.0053615007,30.996647
2.43,-0.0028523349,-0.0052247155,30.888348
2.44,-0.003071721,-0.0050855693,30.780428
2.45,-0.003256776,-0.0049455706,30.672886
2.46,-0.0034109354,-0.0048059644,30.565718
2.47,-0.0035371773,-0.0046678525,30.458925
2.48,-0.003638261,-0.0045321803,30.352507
2.49,-0.003716916,-0.004399663,30.24646
2.5,-0.0037756735,-0.004270888,30.140781
2.51,-0.0038167436,-0.0041464036,30.035475
2.52,-0.0038422435,-0.0040265857,29.930534
2.53,-0.0038541898,-0.003911641,29.82596
2.54,-0.0038542955,-0.003801831,29.721752
2.55,-0.003844158,-0.0036973034,29.617908
2.56,-0.0038253376,-0.003598046,29.51443
2.57,-0.0037991137,-0.0035041247,29.411308
2.58,-0.0037666652,-0.0034155403,29.30855
2.59,-0.0037291457,-0.0033321616,29.20615
2.6,-0.0036875035,-0.0032539363,29.104107
2.61,-0.0036426059,-0.0031807802,29.00242
2.62,-0.0035952425,-0.0031125294,28.90109
2.63,-0.0035461145,-0.0030490397,28.800114
2.64,-0.0034958425,-0.0029901958,28.69949
2.65,-0.0034449673,-0.0029358342,28.599218
2.66,-0.0033939558,-0.0028857656,28.499296
2.67,-0.0033432415,-0.0028398638,28.399723
2.68,-0.0032931918,-0.0027979775,28.300499
2.69,-0.0032440925,-0.002759915,28.20162
2.7,-0.0031962295,-0.0027255493,28.103086
2.71,-0.0031498382,-0.0026947437,28.004898
2.72,-0.0031050858,-0.00266733,27.907053
2.73,-0.003062146,-0.0026431899,27.80955
2.74,-0.0030211576,-0.0026222027,27.712387
2.75,-0.0029822148,-0.0026042385,27.615564
2.76,-0.0029454073,-0.0025891878,27.51908
2.77,-0.0029108133,-0.002576955,27.42293
2.78,-0.0028784794,-0.002567442,27.327118
2.79,-0.002848438,-0.0025605583,27.231642
2.8,-0.002820729,-0.0025562318,27.136497
2.81,-0.002795367,-0.002554391,27.041685
2.82,-0.0027723312,-0.0025549617,26.947206
2.83,-0.0027516307,-0.0025578907,26.853056
2.84,-0.0027332562,-0.002563127,26.759235
2.85,-0.002717196,-0.002570627,26.665741
2.86,-0.0027034373,-0.0025803535,26.572575
2.87,-0.0026919679,-0.0025922763,26.479734
2.88,-0.0026829422,-0.002606414,26.387217
2.89,-0.002676272,-0.0026227427,26.295023
2.9,-0.0026719405,-0.0026412597,26.203152
2.91,-0.0026699395,-0.0026619737,26.111603
2.92,-0.0026702578,-0.0026849015,26.02037
2.93,-0.0026728825,-0.0027100584,25.92946
2.94,-0.0026777973,-0.0027373917,25.838865
2.95,-0.0026849848,-0.0027669752,25.748589
2.96,-0.002694425,-0.0027988423,25.658627
2.97,-0.002706095,-0.0028330327,25.568977
2.98,-0.0027199707,-0.0028695932,25.479643
2.99,-0.0027360932,-0.0029085649,25.390621
3,-0.0027546172,-0.0029499752,25.301908
3.01,-0.0027754367,-0.0029939036,25.213509
3.02,-0.0027985605,-0.0030404152,25.125416
3.03,-0.0028239996,-0.0030895807,25.03763
3.04,-0.002851766,-0.0031414777,24.950151
3.05,-0.002881952,-0.0031961869,24.86298
3.06,-0.0029146494,-0.003253795,24.776112
3.07,-0.002949845,-0.0033143978,24.689547
3.08,-0.0029875874,-0.0033780946,24.603285
3.09,-0.0030279292,-0.003444991,24.517324
3.1,-0.0030709282,-0.0035151986,24.431664
3.11,-0.0031166836,-0.003588866,24.346304
3.12,-0.0031652697,-0.0036661227,24.26124
3.13,-0.0032167542,-0.0037470951,24.176476
3.14,-0.0032712216,-0.0038319256,24.092005
3.15,-0.0033287625,-0.0039207637,24.007832
3.16,-0.0033894724,-0.0040137647,23.923952
3.17,-0.0034534843,-0.004111179,23.840364
3.18,-0.0035208976,-0.0042131576,23.757069
3.19,-0.0035918271,-0.0043198825,23.674065
3.2,-0.0036663958,-0.0044315527,23.59135
3.21,-0.0037447328,-0.0045483764,23.508926
3.22,-0.0038269768,-0.0046705753,23.426788
3.23,-0.0039133285,-0.0047984864,23.34494
3.24,-0.004003919,-0.004932311,23.263374
3.25,-0.0040989164,-0.005072318,23.182096
3.26,-0.004198498,-0.005218791,23.1011
3.27,-0.00430285,-0.005372026,23.02039
3.28,-0.0044121817,-0.005532353,22.939959
3.29,-0.004526749,-0.0057001654,22.85981
3.3,-0.004646753,-0.0058757863,22.779942
3.31,-0.0047724345,-0.0060595945,22.700352
3.32,-0.004904047,-0.006251987,22.62104
3.33,-0.005041858,-0.0064533823,22.542006
3.34,-0.005186169,-0.006664249,22.463245
3.35,-0.005337305,-0.00688509,22.384764
3.36,-0.005495569,-0.00711638,22.306553
3.37,-0.0056613013,-0.007358645,22.228619
3.38,-0.0058348565,-0.0076124384,22.150955
3.39,-0.00601661,-0.007878341,22.073563
3.4,-0.0062069935,-0.00815703,21.99644
3.41,-0.0064064376,-0.008449177,21.919588
3.42,-0.0066153766,-0.008755456,21.843004
3.43,-0.0068342816,-0.009076598,21.76669
3.44,-0.0070636487,-0.009413375,21.69064
3.45,-0.0073039983,-0.009766595,21.614857
3.46,-0.007555961,-0.010137258,21.539337
3.47,-0.00782011,-0.010526253,21.464083
