Time,x1,x2,z
0.191,-0.7485739,-1.1554645,4.651524
0.1915,-0.8339234,-1.1826446,4.652777
0.192,-0.92095035,-1.2134434,4.6519275
0.1925,-1.0098795,-1.2478814,4.6487966
0.193,-1.1009275,-1.2859752,4.6431823
0.1935,-1.1943012,-1.3277357,4.6348577
0.194,-1.2901945,-1.3731645,4.6235695
0.1945,-1.3887857,-1.4222513,4.6090384
0.195,-1.4902337,-1.4749688,4.5909557
0.1955,-1.5946739,-1.5312693,4.568987
0.196,-1.7022134,-1.5910788,4.5427675
0.1965,-1.8129259,-1.6542914,4.5119066
0.197,-1.9268453,-1.7207631,4.4759874
0.1975,-2.0439591,-1.7903047,4.434568
0.198,-2.164202,-1.8626741,4.387187
0.1985,-2.2874467,-1.9375691,4.333367
0.199,-2.4134986,-2.014619,4.272621
0.1995,-2.5420864,-2.0933776,4.204463
0.2,-2.6728559,-2.173314,4.1284137
0.2005,-2.8053632,-2.2538095,4.044018
0.201,-2.939071,-2.33415,3.950857
0.2015,-3.0733447,-2.413525,3.8485665
0.202,-3.2074544,-2.491028,3.7368546
0.2025,-3.3405771,-2.5656602,3.615523
0.203,-3.4718053,-2.6363387,3.4844885
0.2035,-3.6001596,-2.7019103,3.3438032
0.204,-3.7246075,-2.761169,3.193675
0.2045,-3.844084,-2.8128805,3.0344844
0.205,-3.9575212,-2.8558106,2.866797
0.2055,-4.06388,-2.8887572,2.6913714
0.206,-4.162182,-2.910586,2.5091598
0.2065,-4.2515483,-2.9202678,2.3213
0.207,-4.331231,-2.9169135,2.1290991
0.2075,-4.4006467,-2.8998072,1.9340109
0.208,-4.459399,-2.8684332,1.7376025
0.2085,-4.5073004,-2.8224964,1.5415177
0.209,-4.544378,-2.7619336,1.3474355
0.2095,-4.5708756,-2.6869154,1.1570266
0.21,-4.5872426,-2.5978384,0.9719116
0.2105,-4.594115,-2.4953089,0.79362196
0.211,-4.592287,-2.380118,0.6235675
0.2115,-4.5826807,-2.2532132,0.46301016
0.212,-4.566308,-2.1156642,0.31304577
0.2125,-4.544233,-1.9686301,0.17459492
0.213,-4.5175343,-1.8133245,0.048400395
0.2135,-4.4872713,-1.6509862,-0.064968154
0.214,-4.454454,-1.482852,-0.16510382
0.2145,-4.420014,-1.310135,-0.2517484
0.215,-4.3847866,-1.1340078,-0.32477587
0.2155,-4.3494945,-0.9555908,-0.38417464
0.216,-4.3147345,-0.77594507,-0.43003014
0.2165,-4.2809763,-0.5960697,-0.46250865
0.217,-4.2485557,-0.41690177,-0.48184294
0.2175,-4.2176805,-0.23931926,-0.48832023
0.218,-4.1884317,-0.06414524,-0.482273
0.2185,-4.1607723,0.10784706,-0.4640721
0.219,-4.1345572,0.275929,-0.43412262
0.2195,-4.1095414,0.4394121,-0.39286166
0.22,-4.0853944,0.5976441,-0.34075826
0.2205,-4.0617123,0.75000715,-0.27831423
0.221,-4.0380335,0.8959168,-0.206066
0.2215,-4.0138516,1.0348233,-0.124586925
0.222,-3.9886317,1.1662142,-0.03448903
0.2225,-3.9618278,1.2896185,0.063575715
0.223,-3.9328954,1.4046124,0.16891532
0.2235,-3.90131,1.5108253,0.28079915
0.224,-3.8665795,1.6079465,0.39846107
0.2245,-3.8282595,1.6957324,0.5211042
0.225,-3.785963,1.7740123,0.64790773
0.2255,-3.7393732,1.8426938,0.7780353
0.226,-3.6882484,1.9017662,0.9106444
0.2265,-3.6324294,1.9513024,1.0448976
0.227,-3.5718412,1.9914595,1.1799734
0.2275,-3.5064926,2.0224757,1.3150778
0.228,-3.436474,2.0446663,1.4494555
0.2285,-3.361952,2.0584176,1.5823992
0.229,-3.2831626,2.0641785,1.7132591
0.2295,-3.200402,2.0624511,1.8414497
0.23,-3.114017,2.053781,1.9664549
0.2305,-3.024394,2.0387464,2.0878313
0.231,-2.9319487,2.0179455,2.2052097
0.2315,-2.8371148,1.9919889,2.3182952
0.232,-2.7403343,1.9614872,2.4268634
0.2325,-2.6420474,1.9270428,2.5307584
0.233,-2.5426857,1.8892424,2.629887
0.2335,-2.4426634,1.8486497,2.7242138
0.234,-2.342373,1.8058002,2.8137543
0.2345,-2.2421794,1.7611972,2.8985693
0.235,-2.1424186,1.7153091,2.978757
0.2355,-2.0433931,1.6685671,3.0544477
0.236,-1.9453725,1.6213648,3.1257973
0.2365,-1.8485924,1.5740582,3.192981
0.237,-1.7532552,1.5269666,3.2561889
0.2375,-1.6595306,1.4803735,3.3156207
0.238,-1.5675576,1.4345291,3.3714821
0.2385,-1.4774455,1.3896517,3.4239802
0.239,-1.3892767,1.3459303,3.4733217
0.2395,-1.3031086,1.3035274,3.5197096
0.24,-1.2189752,1.2625805,3.5633411
0.2405,-1.1368899,1.2232057,3.604407
0.241,-1.0568476,1.1854991,3.6430888
0.2415,-0.9788261,1.1495395,3.6795595
0.242,-0.90278864,1.1153908,3.7139816
0.2425,-0.8286855,1.0831037,3.7465074
0.243,-0.7564554,1.0527172,3.777279
0.2435,-0.6860272,1.0242614,3.8064272
0.244,-0.6173212,0.9977578,3.8340733
0.2445,-0.5502502,0.97322154,3.860327
0.245,-0.48472053,0.9506624,3.8852887
0.2455,-0.42063338,0.9300859,3.909049
0.246,-0.35788506,0.91149455,3.9316883
0.2465,-0.29636797,0.8948882,3.9532783
0.247,-0.2359712,0.88026565,3.9738817
0.2475,-0.17658089,0.8676245,3.9935522
0.248,-0.11808083,0.8569624,4.012336
0.2485,-0.06035266,0.8482771,4.0302696
0.249,-0.003276259,0.8415673,4.0473843
0.2495,0.053270057,0.8368327,4.063701
0.25,0.109409325,0.8340746,4.079235
0.2505,0.16526577,0.8332959,4.0939937
0.251,0.22096466,0.83450145,4.107977
0.2515,0.27663222,0.8376981,4.1211767
0.252,0.33239543,0.842895,4.1335797
0.2525,0.38838208,0.8501033,4.1451626
0.253,0.4447204,0.8593365,4.155896
0.2535,0.50153923,0.87061,4.1657434
0.254,0.5589675,0.8839413,4.1746583
0.2545,0.6171344,0.8993495,4.1825876
0.255,0.67616886,0.91685534,4.1894684
0.2555,0.7361994,0.93648046,4.1952305
0.256,0.79735357,0.9582473,4.199792
0.2565,0.8597578,0.9821783,4.203063
0.257,0.9235364,1.0082953,4.204942
0.2575,0.9888115,1.036619,4.205317
0.258,1.0557015,1.0671674,4.204065
0.2585,1.1243207,1.0999554,4.20105
0.259,1.194778,1.1349932,4.1961236
0.2595,1.2671753,1.1722848,4.189125
0.26,1.3416069,1.2118268,4.17988
0.2605,1.4181563,1.2536056,4.1682
0.261,1.4968958,1.2975962,4.1538835
0.2615,1.577883,1.3437598,4.1367135
0.262,1.6611595,1.3920405,4.1164618
0.2625,1.7467474,1.4423633,4.092884
0.263,1.8346462,1.4946303,4.0657268
0.2635,1.9248308,1.5487182,4.0347238
0.264,2.017247,1.6044745,3.9996002
0.2645,2.1118083,1.6617138,3.9600754
0.265,2.2083929,1.720215,3.915865
0.2655,2.3068402,1.7797165,3.866685
0.266,2.406947,1.8399149,3.8122566
0.2665,2.5084648,1.9004604,3.7523127
0.267,2.6110983,1.9609555,3.6866026
0.2675,2.7145028,2.0209537,3.6149013
0.268,2.818284,2.079958,3.5370157
0.2685,2.9219985,2.137423,3.4527953
0.269,3.025156,2.1927567,3.3621404
0.2695,3.127224,2.2453246,3.2650123
0.27,3.2276313,2.2944562,3.1614423
0.2705,3.325778,2.3394523,3.051541
0.271,3.4210434,2.379596,2.9355066
0.2715,3.5127983,2.4141643,2.8136308
0.272,3.6004193,2.4424427,2.6863039
0.2725,3.683301,2.4637396,2.5540168
0.273,3.7608738,2.4774044,2.41736
0.2735,3.8326187,2.4828415,2.2770202
0.274,3.8980827,2.4795296,2.1337724
0.2745,3.9568927,2.467034,1.9884691
0.275,4.0087676,2.4450214,1.8420277
0.2755,4.0535264,2.4132698,1.6954131
0.276,4.091097,2.371675,1.5496207
0.2765,4.1215153,2.3202555,1.4056566
0.277,4.144925,2.2591515,1.2645177
0.2775,4.1615725,2.188621,1.127173
0.278,4.171797,2.1090324,0.9945464
0.2785,4.176018,2.020854,0.8675009
0.279,4.174725,1.9246416,0.7468257
0.2795,4.168454,1.8210238,0.6332269
0.28,4.1577773,1.7106872,0.5273208
0.2805,4.1432834,1.5943608,0.42963055
0.281,4.125561,1.4728018,0.34058565
0.2815,4.105184,1.3467814,0.26052395
0.282,4.082697,1.2170731,0.18969563
0.2825,4.0586042,1.0844427,0.1282691
0.283,4.0333614,0.9496399,0.076337405
0.2835,4.007365,0.8133915,0.03392547
0.284,3.9809506,0.6763972,0.0009974765
0.2845,3.954387,0.53932655,-0.022536172
0.285,3.9278767,0.402817,-0.03681231
0.2855,3.9015555,0.2674737,-0.04200923
0.286,3.875495,0.1338692,-0.03834174
0.2865,3.8497047,0.0025444657,-0.026057081
0.287,3.8241389,-0.12599048,-0.0054317424
0.2875,3.7986984,-0.25125554,0.023231013
0.288,3.77324,-0.37279996,0.0596029
0.2885,3.7475815,-0.49020192,0.10333192
0.289,3.721508,-0.6030685,0.15404329
0.2895,3.694782,-0.7110363,0.2113402
0.29,3.6671484,-0.81377256,0.27480465
0.2905,3.6383438,-0.9109761,0.34399834
0.291,3.6081038,-1.0023797,0.41846406
0.2915,3.5761695,-1.0877515,0.4977272
0.292,3.5422957,-1.1668975,0.58129805
0.2925,3.5062568,-1.2396637,0.66867465
0.293,3.4678524,-1.3059372,0.7593459
0.2935,3.4269123,-1.3656489,0.85279536
0.294,3.3833003,-1.4187732,0.9485057
0.2945,3.3369179,-1.4653298,1.045963
0.295,3.2877054,-1.5053821,1.1446619
0.2955,3.2356434,-1.5390373,1.24411
0.296,3.1807525,-1.5664442,1.3438331
0.2965,3.1230915,-1.5877904,1.4433793
0.297,3.062756,-1.6032997,1.5423232
0.2975,2.9998763,-1.6132283,1.6402701
0.298,2.9346113,-1.6178604,1.7368579
0.2985,2.8671474,-1.6175035,1.8317604
0.299,2.7976925,-1.6124841,1.9246885
0.2995,2.7264714,-1.6031423,2.0153909
0.3,2.6537218,-1.5898275,2.1036544
0.3005,2.5796897,-1.5728939,2.1893039
0.301,2.5046246,-1.5526952,2.2721999
0.3015,2.4287763,-1.5295818,2.3522387
